GlobalTick;PmId;VmId;AppId;Action;Preconditions;Estimation;Prediction;DestinationPmId;DestinationVmId
7265;;;147;TurnOffPmAndMoveVms;false;0;67;;;0
7266;;;148;CreateVmInsertApp;false;0;36;;;0
7266;;;148;CreateAppInsertIntoVm;true;3;62;;9;8
7266;;;148;MoveApp;false;5;59;;;0
7266;;;148;MoveVm;false;0;76;;;0
7266;;;148;DoNothing;true;0;0;;;0
7266;;;148;Outsource;true;50;0;;;0
7266;;;148;TurnOffPmAndMoveVms;false;0;16;;;1
7382;;;149;CreateVmInsertApp;false;0;72;;;0
7382;;;149;CreateAppInsertIntoVm;true;3;3;;3;6
7382;;;149;MoveApp;false;5;96;;;0
7382;;;149;MoveVm;false;0;39;;;0
7382;;;149;DoNothing;true;0;0;;;0
7382;;;149;Outsource;true;50;0;;;0
7382;;;149;TurnOffPmAndMoveVms;false;0;77;;;0
7409;;;150;CreateVmInsertApp;false;0;4;;;0
7409;;;150;CreateAppInsertIntoVm;true;3;17;;3;5
7409;;;150;MoveApp;false;5;38;;;0
7409;;;150;MoveVm;false;0;73;;;1
7409;;;150;DoNothing;true;0;0;;;0
7409;;;150;Outsource;true;50;0;;;0
7409;;;150;TurnOffPmAndMoveVms;false;0;65;;;0
7426;;;151;CreateVmInsertApp;false;0;0;;;1
7426;;;151;CreateAppInsertIntoVm;true;3;69;;9;5
7426;;;151;MoveApp;false;5;59;;;0
7426;;;151;MoveVm;false;0;13;;;0
7426;;;151;DoNothing;true;0;0;;;0
7426;;;151;Outsource;true;50;0;;;0
7426;;;151;TurnOffPmAndMoveVms;false;0;29;;;0
7430;;;152;CreateVmInsertApp;false;0;98;;;0
7430;;;152;CreateAppInsertIntoVm;true;3;47;;9;7
7430;;;152;MoveApp;false;5;8;;;0
7430;;;152;MoveVm;false;0;63;;;0
7430;;;152;DoNothing;true;0;0;;;0
7430;;;152;Outsource;true;50;0;;;0
7430;;;152;TurnOffPmAndMoveVms;false;0;2;;;0
7519;;;153;CreateVmInsertApp;false;0;1;;;0
7519;;;153;CreateAppInsertIntoVm;true;3;69;;8;7
7519;;;153;MoveApp;false;5;5;;;0
7519;;;153;MoveVm;false;0;85;;;0
7519;;;153;DoNothing;true;0;0;;;0
7519;;;153;Outsource;true;50;0;;;0
7519;;;153;TurnOffPmAndMoveVms;false;0;44;;;0
7557;;;154;CreateVmInsertApp;false;0;58;;;0
7557;;;154;CreateAppInsertIntoVm;true;3;51;;8;6
7557;;;154;MoveApp;false;5;87;;;0
7557;;;154;MoveVm;false;0;43;;;0
7557;;;154;DoNothing;true;0;0;;;0
7557;;;154;Outsource;true;50;0;;;0
7557;;;154;TurnOffPmAndMoveVms;false;0;7;;;0
7679;;;155;CreateVmInsertApp;false;0;62;;;0
7679;;;155;CreateAppInsertIntoVm;true;3;41;;1;7
7679;;;155;MoveApp;false;5;35;;;0
7679;;;155;MoveVm;false;0;2;;;0
7679;;;155;DoNothing;true;0;0;;;0
7679;;;155;Outsource;true;50;0;;;0
7679;;;155;TurnOffPmAndMoveVms;false;0;85;;;0
7680;;;156;CreateVmInsertApp;false;0;13;;;0
7680;;;156;CreateAppInsertIntoVm;true;3;16;;3;7
7680;;;156;MoveApp;false;5;63;;;0
7680;;;156;MoveVm;false;0;84;;;0
7680;;;156;DoNothing;true;0;0;;;0
7680;;;156;Outsource;true;50;0;;;0
7680;;;156;TurnOffPmAndMoveVms;false;0;19;;;0
7879;;;157;CreateVmInsertApp;false;0;95;;;1
7879;;;157;CreateAppInsertIntoVm;true;3;82;;10;7
7879;;;157;MoveApp;false;5;36;;;0
7879;;;157;MoveVm;false;0;91;;;0
7879;;;157;DoNothing;true;0;0;;;0
7879;;;157;Outsource;true;50;0;;;0
7879;;;157;TurnOffPmAndMoveVms;false;0;30;;;0
7880;;;158;CreateVmInsertApp;false;0;5;;;0
7880;;;158;CreateAppInsertIntoVm;true;3;76;;9;8
7880;;;158;MoveApp;false;5;83;;;0
7880;;;158;MoveVm;false;0;79;;;0
7880;;;158;DoNothing;true;0;0;;;0
7880;;;158;Outsource;true;50;0;;;0
7880;;;158;TurnOffPmAndMoveVms;false;0;85;;;0
7944;;;159;CreateVmInsertApp;false;0;83;;;0
7944;;;159;CreateAppInsertIntoVm;true;3;53;;4;8
7944;;;159;MoveApp;false;5;77;;;0
7944;;;159;MoveVm;false;0;16;;;0
7944;;;159;DoNothing;true;0;0;;;0
7944;;;159;Outsource;true;50;0;;;0
7944;;;159;TurnOffPmAndMoveVms;false;0;37;;;0
7983;;;160;CreateVmInsertApp;false;0;100;;;0
7983;;;160;CreateAppInsertIntoVm;true;3;85;;1;8
7983;;;160;MoveApp;false;5;38;;;0
7983;;;160;MoveVm;false;0;10;;;0
7983;;;160;DoNothing;true;0;0;;;0
7983;;;160;Outsource;true;50;0;;;0
7983;;;160;TurnOffPmAndMoveVms;false;0;24;;;0
8017;;;161;CreateVmInsertApp;false;0;44;;;0
8017;;;161;CreateAppInsertIntoVm;true;3;71;;3;7
8017;;;161;MoveApp;false;5;15;;;0
8017;;;161;MoveVm;false;0;23;;;0
8017;;;161;DoNothing;true;0;0;;;0
8017;;;161;Outsource;true;50;0;;;0
8017;;;161;TurnOffPmAndMoveVms;false;0;58;;;0
8018;;;162;CreateVmInsertApp;false;0;82;;;0
8018;;;162;CreateAppInsertIntoVm;true;3;14;;1;8
8018;;;162;MoveApp;false;5;9;;;0
8018;;;162;MoveVm;false;0;77;;;0
8018;;;162;DoNothing;true;0;0;;;0
8018;;;162;Outsource;true;50;0;;;0
8018;;;162;TurnOffPmAndMoveVms;false;0;14;;;0
8019;;;163;CreateVmInsertApp;false;0;58;;;0
8019;;;163;CreateAppInsertIntoVm;true;3;25;;4;10
8019;;;163;MoveApp;false;5;0;;;0
8019;;;163;MoveVm;false;0;54;;;0
8019;;;163;DoNothing;true;0;0;;;0
8019;;;163;Outsource;true;50;0;;;0
8019;;;163;TurnOffPmAndMoveVms;false;0;4;;;0
8045;;;164;CreateVmInsertApp;false;0;55;;;0
8045;;;164;CreateAppInsertIntoVm;true;3;92;;10;8
8045;;;164;MoveApp;false;5;74;;;0
8045;;;164;MoveVm;false;0;3;;;0
8045;;;164;DoNothing;true;0;0;;;0
8045;;;164;Outsource;true;50;0;;;0
8045;;;164;TurnOffPmAndMoveVms;false;0;88;;;0
8046;;;165;CreateVmInsertApp;false;0;2;;;0
8046;;;165;CreateAppInsertIntoVm;true;3;48;;3;7
8046;;;165;MoveApp;false;5;32;;;0
8046;;;165;MoveVm;false;0;56;;;0
8046;;;165;DoNothing;true;0;0;;;0
8046;;;165;Outsource;true;50;0;;;0
8046;;;165;TurnOffPmAndMoveVms;false;0;36;;;0
8047;;;166;CreateVmInsertApp;false;0;80;;;0
8047;;;166;CreateAppInsertIntoVm;true;3;27;;6;7
8047;;;166;MoveApp;false;5;8;;;0
8047;;;166;MoveVm;false;0;93;;;0
8047;;;166;DoNothing;true;0;0;;;0
8047;;;166;Outsource;true;50;0;;;0
8047;;;166;TurnOffPmAndMoveVms;false;0;76;;;0
8048;;;167;CreateVmInsertApp;false;0;10;;;0
8048;;;167;CreateAppInsertIntoVm;true;3;88;;7;7
8048;;;167;MoveApp;false;5;49;;;0
8048;;;167;MoveVm;false;0;80;;;0
8048;;;167;DoNothing;true;0;0;;;0
8048;;;167;Outsource;true;50;0;;;0
8048;;;167;TurnOffPmAndMoveVms;false;0;39;;;0
8063;;;168;CreateVmInsertApp;false;0;64;;;0
8063;;;168;CreateAppInsertIntoVm;true;3;48;;4;8
8063;;;168;MoveApp;false;5;27;;;0
8063;;;168;MoveVm;false;0;77;;;0
8063;;;168;DoNothing;true;0;0;;;0
8063;;;168;Outsource;true;50;0;;;0
8063;;;168;TurnOffPmAndMoveVms;false;0;24;;;0
8064;;;169;CreateVmInsertApp;false;0;7;;;0
8064;;;169;CreateAppInsertIntoVm;true;3;96;;4;7
8064;;;169;MoveApp;false;5;80;;;0
8064;;;169;MoveVm;false;0;93;;;0
8064;;;169;DoNothing;true;0;0;;;0
8064;;;169;Outsource;true;50;0;;;0
8064;;;169;TurnOffPmAndMoveVms;false;0;13;;;0
8242;;;170;CreateVmInsertApp;false;0;50;;;0
8242;;;170;CreateAppInsertIntoVm;true;3;49;;6;9
8242;;;170;MoveApp;false;5;87;;;0
8242;;;170;MoveVm;false;0;51;;;0
8242;;;170;DoNothing;true;0;0;;;0
8242;;;170;Outsource;true;50;0;;;0
8242;;;170;TurnOffPmAndMoveVms;false;0;98;;;0
8263;;;171;CreateVmInsertApp;false;0;36;;;0
8263;;;171;CreateAppInsertIntoVm;true;3;51;;1;7
8263;;;171;MoveApp;false;5;28;;;0
8263;;;171;MoveVm;false;0;45;;;0
8263;;;171;DoNothing;true;0;0;;;0
8263;;;171;Outsource;true;50;0;;;0
8263;;;171;TurnOffPmAndMoveVms;false;0;71;;;0
8264;;;172;CreateVmInsertApp;false;0;71;;;0
8264;;;172;CreateAppInsertIntoVm;true;3;24;;1;8
8264;;;172;MoveApp;false;5;96;;;0
8264;;;172;MoveVm;false;0;52;;;0
8264;;;172;DoNothing;true;0;0;;;0
8264;;;172;Outsource;true;50;0;;;0
8264;;;172;TurnOffPmAndMoveVms;false;0;51;;;0
8265;;;173;CreateVmInsertApp;false;0;80;;;0
8265;;;173;CreateAppInsertIntoVm;true;3;49;;8;8
8265;;;173;MoveApp;false;5;73;;;0
8265;;;173;MoveVm;false;0;1;;;0
8265;;;173;DoNothing;true;0;0;;;0
8265;;;173;Outsource;true;50;0;;;0
8265;;;173;TurnOffPmAndMoveVms;false;0;60;;;0
8266;;;174;CreateVmInsertApp;false;0;87;;;0
8266;;;174;CreateAppInsertIntoVm;true;3;90;;10;8
8266;;;174;MoveApp;false;5;81;;;0
8266;;;174;MoveVm;false;0;32;;;0
8266;;;174;DoNothing;true;0;0;;;0
8266;;;174;Outsource;true;50;0;;;1
8266;;;174;TurnOffPmAndMoveVms;false;0;21;;;0
8267;;;175;CreateVmInsertApp;false;0;90;;;0
8267;;;175;CreateAppInsertIntoVm;true;3;19;;3;8
8267;;;175;MoveApp;false;5;33;;;0
8267;;;175;MoveVm;false;0;82;;;0
8267;;;175;DoNothing;true;0;0;;;0
8267;;;175;Outsource;true;50;0;;;0
8267;;;175;TurnOffPmAndMoveVms;false;0;58;;;0
8275;;;176;CreateVmInsertApp;false;0;43;;;0
8275;;;176;CreateAppInsertIntoVm;true;3;26;;6;8
8275;;;176;MoveApp;false;5;72;;;0
8275;;;176;MoveVm;false;0;73;;;0
8275;;;176;DoNothing;true;0;0;;;0
8275;;;176;Outsource;true;50;0;;;0
8275;;;176;TurnOffPmAndMoveVms;false;0;81;;;0
8351;;;177;CreateVmInsertApp;false;0;8;;;0
8351;;;177;CreateAppInsertIntoVm;true;3;88;;10;8
8351;;;177;MoveApp;false;5;32;;;0
8351;;;177;MoveVm;false;0;49;;;0
8351;;;177;DoNothing;true;0;0;;;0
8351;;;177;Outsource;true;50;0;;;0
8351;;;177;TurnOffPmAndMoveVms;false;0;22;;;0
8352;;;178;CreateVmInsertApp;false;0;27;;;0
8352;;;178;CreateAppInsertIntoVm;true;3;32;;10;8
8352;;;178;MoveApp;false;5;31;;;0
8352;;;178;MoveVm;false;0;45;;;0
8352;;;178;DoNothing;true;0;0;;;0
8352;;;178;Outsource;true;50;0;;;1
8352;;;178;TurnOffPmAndMoveVms;false;0;72;;;0
8497;;;179;CreateVmInsertApp;false;0;83;;;0
8497;;;179;CreateAppInsertIntoVm;true;3;20;;8;9
8497;;;179;MoveApp;false;5;63;;;0
8497;;;179;MoveVm;false;0;54;;;0
8497;;;179;DoNothing;true;0;0;;;0
8497;;;179;Outsource;true;50;0;;;0
8497;;;179;TurnOffPmAndMoveVms;false;0;95;;;0
8498;;;180;CreateVmInsertApp;false;0;90;;;0
8498;;;180;CreateAppInsertIntoVm;true;3;59;;3;14
8498;;;180;MoveApp;false;5;57;;;0
8498;;;180;MoveVm;false;0;90;;;0
8498;;;180;DoNothing;true;0;0;;;0
8498;;;180;Outsource;true;50;0;;;0
8498;;;180;TurnOffPmAndMoveVms;false;0;84;;;0
8499;;;181;CreateVmInsertApp;false;0;100;;;0
8499;;;181;CreateAppInsertIntoVm;true;3;61;;7;11
8499;;;181;MoveApp;false;5;13;;;0
8499;;;181;MoveVm;false;0;75;;;0
8499;;;181;DoNothing;true;0;0;;;0
8499;;;181;Outsource;true;50;0;;;0
8499;;;181;TurnOffPmAndMoveVms;false;0;20;;;0
8501;;;182;CreateVmInsertApp;false;0;53;;;1
8501;;;182;CreateAppInsertIntoVm;true;3;18;;3;8
8501;;;182;MoveApp;false;5;23;;;0
8501;;;182;MoveVm;false;0;56;;;0
8501;;;182;DoNothing;true;0;0;;;0
8501;;;182;Outsource;true;50;0;;;0
8501;;;182;TurnOffPmAndMoveVms;false;0;76;;;0
8578;;;183;CreateVmInsertApp;false;0;67;;;1
8578;;;183;CreateAppInsertIntoVm;true;3;51;;10;9
8578;;;183;MoveApp;false;5;3;;;0
8578;;;183;MoveVm;false;0;74;;;0
8578;;;183;DoNothing;true;0;0;;;0
8578;;;183;Outsource;true;50;0;;;0
8578;;;183;TurnOffPmAndMoveVms;false;0;74;;;0
8829;;;184;CreateVmInsertApp;false;0;51;;;0
8829;;;184;CreateAppInsertIntoVm;true;3;63;;3;11
8829;;;184;MoveApp;false;5;67;;;0
8829;;;184;MoveVm;false;0;5;;;0
8829;;;184;DoNothing;true;0;0;;;0
8829;;;184;Outsource;true;50;0;;;0
8829;;;184;TurnOffPmAndMoveVms;false;0;64;;;0
8830;;;185;CreateVmInsertApp;false;0;28;;;0
8830;;;185;CreateAppInsertIntoVm;true;3;52;;10;10
8830;;;185;MoveApp;false;5;85;;;0
8830;;;185;MoveVm;false;0;42;;;0
8830;;;185;DoNothing;true;0;0;;;0
8830;;;185;Outsource;true;50;0;;;0
8830;;;185;TurnOffPmAndMoveVms;false;0;90;;;0
8853;;;186;CreateVmInsertApp;false;0;28;;;0
8853;;;186;CreateAppInsertIntoVm;true;3;3;;7;12
8853;;;186;MoveApp;false;5;77;;;0
8853;;;186;MoveVm;false;0;85;;;0
8853;;;186;DoNothing;true;0;0;;;0
8853;;;186;Outsource;true;50;0;;;0
8853;;;186;TurnOffPmAndMoveVms;false;0;7;;;0
8911;;;187;CreateVmInsertApp;false;0;85;;;0
8911;;;187;CreateAppInsertIntoVm;true;3;7;;9;11
8911;;;187;MoveApp;false;5;1;;;0
8911;;;187;MoveVm;false;0;37;;;0
8911;;;187;DoNothing;true;0;0;;;0
8911;;;187;Outsource;true;50;0;;;0
8911;;;187;TurnOffPmAndMoveVms;false;0;11;;;0
9084;;;188;CreateVmInsertApp;false;0;34;;;1
9084;;;188;CreateAppInsertIntoVm;true;3;47;;8;11
9084;;;188;MoveApp;false;5;2;;;0
9084;;;188;MoveVm;false;0;62;;;0
9084;;;188;DoNothing;true;0;0;;;0
9084;;;188;Outsource;true;50;0;;;0
9084;;;188;TurnOffPmAndMoveVms;false;0;54;;;0
9114;;;189;CreateVmInsertApp;false;0;13;;;0
9114;;;189;CreateAppInsertIntoVm;true;3;75;;8;13
9114;;;189;MoveApp;false;5;96;;;0
9114;;;189;MoveVm;false;0;45;;;0
9114;;;189;DoNothing;true;0;0;;;0
9114;;;189;Outsource;true;50;0;;;0
9114;;;189;TurnOffPmAndMoveVms;false;0;54;;;0
9149;;;190;CreateVmInsertApp;false;0;74;;;1
9149;;;190;CreateAppInsertIntoVm;true;3;36;;7;12
9149;;;190;MoveApp;false;5;41;;;0
9149;;;190;MoveVm;false;0;5;;;0
9149;;;190;DoNothing;true;0;0;;;0
9149;;;190;Outsource;true;50;0;;;0
9149;;;190;TurnOffPmAndMoveVms;false;0;93;;;0
9183;;;191;CreateVmInsertApp;false;0;91;;;0
9183;;;191;CreateAppInsertIntoVm;true;3;86;;3;12
9183;;;191;MoveApp;false;5;89;;;0
9183;;;191;MoveVm;false;0;13;;;0
9183;;;191;DoNothing;true;0;0;;;0
9183;;;191;Outsource;true;50;0;;;0
9183;;;191;TurnOffPmAndMoveVms;false;0;66;;;0
9243;;;192;CreateVmInsertApp;false;0;25;;;0
9243;;;192;CreateAppInsertIntoVm;true;3;83;;9;14
9243;;;192;MoveApp;false;5;35;;;0
9243;;;192;MoveVm;false;0;23;;;0
9243;;;192;DoNothing;true;0;0;;;0
9243;;;192;Outsource;true;50;0;;;0
9243;;;192;TurnOffPmAndMoveVms;false;0;77;;;0
9379;;;193;CreateVmInsertApp;false;0;1;;;0
9379;;;193;CreateAppInsertIntoVm;true;3;84;;7;13
9379;;;193;MoveApp;false;5;30;;;0
9379;;;193;MoveVm;false;0;95;;;0
9379;;;193;DoNothing;true;0;0;;;0
9379;;;193;Outsource;true;50;0;;;0
9379;;;193;TurnOffPmAndMoveVms;false;0;0;;;0
9380;;;194;CreateVmInsertApp;false;0;40;;;0
9380;;;194;CreateAppInsertIntoVm;true;3;58;;1;13
9380;;;194;MoveApp;false;5;78;;;0
9380;;;194;MoveVm;false;0;82;;;0
9380;;;194;DoNothing;true;0;0;;;0
9380;;;194;Outsource;true;50;0;;;0
9380;;;194;TurnOffPmAndMoveVms;false;0;90;;;0
9439;;;195;CreateVmInsertApp;false;0;8;;;0
9439;;;195;CreateAppInsertIntoVm;true;3;63;;6;12
9439;;;195;MoveApp;false;5;42;;;0
9439;;;195;MoveVm;false;0;41;;;0
9439;;;195;DoNothing;true;0;0;;;0
9439;;;195;Outsource;true;50;0;;;0
9439;;;195;TurnOffPmAndMoveVms;false;0;71;;;0
9471;;;196;CreateVmInsertApp;false;0;89;;;0
9471;;;196;CreateAppInsertIntoVm;true;3;39;;3;13
9471;;;196;MoveApp;false;5;51;;;0
9471;;;196;MoveVm;false;0;89;;;0
9471;;;196;DoNothing;true;0;0;;;0
9471;;;196;Outsource;true;50;0;;;0
9471;;;196;TurnOffPmAndMoveVms;false;0;37;;;0
9535;;;197;CreateVmInsertApp;false;0;1;;;0
9535;;;197;CreateAppInsertIntoVm;true;3;45;;6;14
9535;;;197;MoveApp;false;5;68;;;0
9535;;;197;MoveVm;false;0;44;;;0
9535;;;197;DoNothing;true;0;0;;;0
9535;;;197;Outsource;true;50;0;;;0
9535;;;197;TurnOffPmAndMoveVms;false;0;29;;;0
9555;;;198;CreateVmInsertApp;false;0;41;;;0
9555;;;198;CreateAppInsertIntoVm;true;3;31;;10;13
9555;;;198;MoveApp;false;5;56;;;0
9555;;;198;MoveVm;false;0;3;;;0
9555;;;198;DoNothing;true;0;0;;;0
9555;;;198;Outsource;true;50;0;;;0
9555;;;198;TurnOffPmAndMoveVms;false;0;16;;;0
9676;;;199;CreateVmInsertApp;false;0;33;;;0
9676;;;199;CreateAppInsertIntoVm;true;3;74;;7;17
9676;;;199;MoveApp;false;5;80;;;0
9676;;;199;MoveVm;false;0;54;;;0
9676;;;199;DoNothing;true;0;0;;;0
9676;;;199;Outsource;true;50;0;;;0
9676;;;199;TurnOffPmAndMoveVms;false;0;64;;;0
9677;;;200;CreateVmInsertApp;false;0;26;;;0
9677;;;200;CreateAppInsertIntoVm;true;3;30;;3;17
9677;;;200;MoveApp;false;5;71;;;0
9677;;;200;MoveVm;false;0;45;;;0
9677;;;200;DoNothing;true;0;0;;;0
9677;;;200;Outsource;true;50;0;;;0
9677;;;200;TurnOffPmAndMoveVms;false;0;70;;;0
9697;;;201;CreateVmInsertApp;false;0;55;;;0
9697;;;201;CreateAppInsertIntoVm;true;3;18;;10;14
9697;;;201;MoveApp;false;5;24;;;0
9697;;;201;MoveVm;false;0;23;;;0
9697;;;201;DoNothing;true;0;0;;;0
9697;;;201;Outsource;true;50;0;;;0
9697;;;201;TurnOffPmAndMoveVms;false;0;55;;;0
9721;;;202;CreateVmInsertApp;false;0;72;;;0
9721;;;202;CreateAppInsertIntoVm;true;3;34;;6;14
9721;;;202;MoveApp;false;5;56;;;0
9721;;;202;MoveVm;false;0;85;;;0
9721;;;202;DoNothing;true;0;0;;;0
9721;;;202;Outsource;true;50;0;;;0
9721;;;202;TurnOffPmAndMoveVms;false;0;79;;;0
9781;;;203;CreateVmInsertApp;false;0;2;;;0
9781;;;203;CreateAppInsertIntoVm;true;3;75;;3;15
9781;;;203;MoveApp;false;5;85;;;0
9781;;;203;MoveVm;false;0;15;;;0
9781;;;203;DoNothing;true;0;0;;;0
9781;;;203;Outsource;true;50;0;;;0
9781;;;203;TurnOffPmAndMoveVms;false;0;84;;;0
9787;;;204;CreateVmInsertApp;false;0;62;;;0
9787;;;204;CreateAppInsertIntoVm;true;3;95;;10;18
9787;;;204;MoveApp;false;5;96;;;0
9787;;;204;MoveVm;false;0;77;;;0
9787;;;204;DoNothing;true;0;0;;;0
9787;;;204;Outsource;true;50;0;;;0
9787;;;204;TurnOffPmAndMoveVms;false;0;69;;;0
9814;;;205;CreateVmInsertApp;false;0;86;;;0
9814;;;205;CreateAppInsertIntoVm;true;3;38;;10;14
9814;;;205;MoveApp;false;5;86;;;0
9814;;;205;MoveVm;false;0;52;;;0
9814;;;205;DoNothing;true;0;0;;;0
9814;;;205;Outsource;true;50;0;;;0
9814;;;205;TurnOffPmAndMoveVms;false;0;17;;;0
9815;;;206;CreateVmInsertApp;false;0;22;;;0
9815;;;206;CreateAppInsertIntoVm;true;3;43;;7;13
9815;;;206;MoveApp;false;5;14;;;0
9815;;;206;MoveVm;false;0;76;;;0
9815;;;206;DoNothing;true;0;0;;;0
9815;;;206;Outsource;true;50;0;;;0
9815;;;206;TurnOffPmAndMoveVms;false;0;32;;;0
9816;;;207;CreateVmInsertApp;false;0;42;;;0
9816;;;207;CreateAppInsertIntoVm;true;3;74;;3;14
9816;;;207;MoveApp;false;5;72;;;0
9816;;;207;MoveVm;false;0;41;;;0
9816;;;207;DoNothing;true;0;0;;;0
9816;;;207;Outsource;true;50;0;;;0
9816;;;207;TurnOffPmAndMoveVms;false;0;95;;;0
10006;;;208;CreateVmInsertApp;false;0;97;;;0
10006;;;208;CreateAppInsertIntoVm;true;3;29;;3;13
10006;;;208;MoveApp;false;5;50;;;0
10006;;;208;MoveVm;false;0;42;;;0
10006;;;208;DoNothing;true;0;0;;;0
10006;;;208;Outsource;true;50;0;;;0
10006;;;208;TurnOffPmAndMoveVms;false;0;20;;;0
10040;;;209;CreateVmInsertApp;false;0;29;;;0
10040;;;209;CreateAppInsertIntoVm;true;3;0;;6;14
10040;;;209;MoveApp;false;5;39;;;0
10040;;;209;MoveVm;false;0;34;;;0
10040;;;209;DoNothing;true;0;0;;;0
10040;;;209;Outsource;true;50;0;;;0
10040;;;209;TurnOffPmAndMoveVms;false;0;56;;;0
10041;;;210;CreateVmInsertApp;false;0;54;;;0
10041;;;210;CreateAppInsertIntoVm;true;3;30;;6;15
10041;;;210;MoveApp;false;5;17;;;0
10041;;;210;MoveVm;false;0;8;;;0
10041;;;210;DoNothing;true;0;0;;;0
10041;;;210;Outsource;true;50;0;;;0
10041;;;210;TurnOffPmAndMoveVms;false;0;28;;;0
10045;;;211;CreateVmInsertApp;false;0;74;;;0
10045;;;211;CreateAppInsertIntoVm;true;3;36;;9;14
10045;;;211;MoveApp;false;5;16;;;0
10045;;;211;MoveVm;false;0;5;;;0
10045;;;211;DoNothing;true;0;0;;;0
10045;;;211;Outsource;true;50;0;;;0
10045;;;211;TurnOffPmAndMoveVms;false;0;27;;;0
10096;;;212;CreateVmInsertApp;false;0;40;;;0
10096;;;212;CreateAppInsertIntoVm;true;3;43;;9;14
10096;;;212;MoveApp;false;5;82;;;0
10096;;;212;MoveVm;false;0;28;;;0
10096;;;212;DoNothing;true;0;0;;;0
10096;;;212;Outsource;true;50;0;;;0
10096;;;212;TurnOffPmAndMoveVms;false;0;76;;;0
10099;;;213;CreateVmInsertApp;false;0;37;;;0
10099;;;213;CreateAppInsertIntoVm;true;3;32;;1;14
10099;;;213;MoveApp;false;5;33;;;0
10099;;;213;MoveVm;false;0;16;;;0
10099;;;213;DoNothing;true;0;0;;;0
10099;;;213;Outsource;true;50;0;;;0
10099;;;213;TurnOffPmAndMoveVms;false;0;79;;;0
10111;;;214;CreateVmInsertApp;false;0;66;;;0
10111;;;214;CreateAppInsertIntoVm;true;3;42;;10;15
10111;;;214;MoveApp;false;5;49;;;0
10111;;;214;MoveVm;false;0;28;;;0
10111;;;214;DoNothing;true;0;0;;;0
10111;;;214;Outsource;true;50;0;;;0
10111;;;214;TurnOffPmAndMoveVms;false;0;97;;;0
